#node	identifier	x_position	y_position	color	annotation
FARP1	9606.ENSP00000486285	0.7625151392813888	0.06949740034662046	rgb(196,239,117)	FERM, ARHGEF and pleckstrin domain-containing protein 1; Functions as guanine nucleotide exchange factor for RAC1. May play a role in semaphorin signaling. Plays a role in the assembly and disassembly of dendritic filopodia, the formation of dendritic spines, regulation of dendrite length and ultimately the formation of synapses (By similarity).
FBXO2	9606.ENSP00000346240	0.18770690351231328	0.8119584055459272	rgb(195,239,117)	F-box only protein 2; Substrate recognition component of a SCF (SKP1-CUL1-F-box protein) E3 ubiquitin-protein ligase complex that mediates the ubiquitination and subsequent proteasomal degradation of target proteins. Involved in the endoplasmic reticulum-associated degradation pathway (ERAD) for misfolded lumenal proteins by recognizing and binding sugar chains on unfolded glycoproteins that are retrotranslocated into the cytosol and promoting their ubiquitination and subsequent degradation. Prevents formation of cytosolic aggregates of unfolded glycoproteins that have been retrotransl [...] 
FBXO3	9606.ENSP00000265651	0.284356075898264	0.178682842287695	rgb(194,239,117)	F-box only protein 3; Substrate recognition component of the SCF (SKP1-CUL1-F-box protein)-type E3 ubiquitin ligase complex. Mediates the ubiquitination of HIPK2 and probably that of EP300, leading to rapid degradation by the proteasome. In the presence of PML, HIPK2 ubiquitination still occurs, but degradation is prevented. PML, HIPK2 and FBXO3 may act synergically to activate p53/TP53-dependent transactivation.
FBXO44	9606.ENSP00000365959	0.10123132821962051	0.5335355285961872	rgb(193,239,117)	cDNA FLJ50458, highly similar to Homo sapiens F-box protein 44 (FBXO44), transcript variant 3, mRNA; F-box protein 44.
FCGBP	9606.ENSP00000481056	0.43696003229713365	0.06949740034662046	rgb(192,239,117)	IgGFc-binding protein; May be involved in the maintenance of the mucosal structure as a gel-like component of the mucosa.
FCSK	9606.ENSP00000288078	0.721820750908357	0.5935875216637783	rgb(191,239,117)	L-fucose kinase; Takes part in the salvage pathway for reutilization of fucose from the degradation of oligosaccharides.
FERMT2	9606.ENSP00000342858	0.6302583770690352	0.8119584055459272	rgb(190,239,117)	Fermitin family homolog 2; Scaffolding protein that enhances integrin activation mediated by TLN1 and/or TLN2, but activates integrins only weakly by itself. Binds to membranes enriched in phosphoinositides. Enhances integrin-mediated cell adhesion onto the extracellular matrix and cell spreading; this requires both its ability to interact with integrins and with phospholipid membranes. Required for the assembly of focal adhesions. Participates in the connection between extracellular matrix adhesion sites and the actin cytoskeleton and also in the orchestration of actin assembly and ce [...] 
FGF1	9606.ENSP00000480791	0.16227291077916836	0.2781195840554593	rgb(189,239,117)	Fibroblast growth factor 1; Plays an important role in the regulation of cell survival, cell division, angiogenesis, cell differentiation and cell migration. Functions as potent mitogen in vitro. Acts as a ligand for FGFR1 and integrins. Binds to FGFR1 in the presence of heparin leading to FGFR1 dimerization and activation via sequential autophosphorylation on tyrosine residues which act as docking sites for interacting proteins, leading to the activation of several signaling cascades. Binds to integrin ITGAV:ITGB3. Its binding to integrin, subsequent ternary complex formation with int [...] 
FGF2	9606.ENSP00000264498	0.38972547436415017	0.8080589254766032	rgb(188,239,117)	Fibroblast growth factor 2; Acts as a ligand for FGFR1, FGFR2, FGFR3 and FGFR4. Also acts as an integrin ligand which is required for FGF2 signaling. Binds to integrin ITGAV:ITGB3. Plays an important role in the regulation of cell survival, cell division, cell differentiation and cell migration. Functions as a potent mitogen in vitro. Can induce angiogenesis.
FHIT	9606.ENSP00000418582	0.3911788453774727	0.8501733102253034	rgb(188,239,117)	Bis(5'-adenosyl)-triphosphatase; Cleaves P(1)-P(3)-bis(5'-adenosyl) triphosphate (Ap3A) to yield AMP and ADP. Can also hydrolyze P(1)-P(4)-bis(5'-adenosyl) tetraphosphate (Ap4A), but has extremely low activity with ATP. Modulates transcriptional activation by CTNNB1 and thereby contributes to regulate the expression of genes essential for cell proliferation and survival, such as CCND1 and BIRC5. Plays a role in the induction of apoptosis via SRC and AKT1 signaling pathways. Inhibits MDM2-mediated proteasomal degradation of p53/TP53 and thereby plays a role in p53/TP53-mediated apoptosi [...] 
FHL1	9606.ENSP00000498684	0.42496972143722245	0.5584922010398614	rgb(187,239,117)	Four and a half LIM domains protein 1; May have an involvement in muscle development or hypertrophy.
FKBP2	9606.ENSP00000378046	0.09105773112636253	0.4025129982668978	rgb(186,239,117)	Peptidyl-prolyl cis-trans isomerase FKBP2; PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides.
FLNC	9606.ENSP00000327145	0.3177836092046831	0.4684142114384749	rgb(185,239,117)	Filamin-C; Muscle-specific filamin, which plays a central role in muscle cells, probably by functioning as a large actin-cross-linking protein. May be involved in reorganizing the actin cytoskeleton in response to signaling events, and may also display structural functions at the Z lines in muscle cells. Critical for normal myogenesis and for maintaining the structural integrity of the muscle fibers.
FN3KRP	9606.ENSP00000269373	0.6709527654420671	0.7628249566724438	rgb(184,239,117)	Ketosamine-3-kinase; Ketosamine-3-kinase involved in protein deglycation by mediating phosphorylation of ribuloselysine and psicoselysine on glycated proteins, to generate ribuloselysine-3 phosphate and psicoselysine-3 phosphate, respectively. Ribuloselysine-3 phosphate and psicoselysine-3 phosphate adducts are unstable and decompose under physiological conditions. Not able to phosphorylate fructoselysine. Belongs to the fructosamine kinase family.
FNTA	9606.ENSP00000303423	0.31996366572466695	0.7846620450606586	rgb(183,239,117)	Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha; Essential subunit of both the farnesyltransferase and the geranylgeranyltransferase complex. Contributes to the transfer of a farnesyl or geranylgeranyl moiety from farnesyl or geranylgeranyl diphosphate to a cysteine at the fourth position from the C-terminus of several proteins having the C-terminal sequence Cys-aliphatic- aliphatic-X. May positively regulate neuromuscular junction development downstream of MUSK via its function in RAC1 prenylation and activation.
FRMD5	9606.ENSP00000403067	0.08597093257973355	0.5881282495667245	rgb(182,239,117)	FERM domain-containing protein 5; May be involved in regulation of cell migration. May regulate cell-matrix interactions via its interaction with ITGB5 and modifying ITGB5 cytoplasmic tail interactions such as with FERMT2 and TLN1. May regulate ROCK1 kinase activity possibly involved in regulation of actin stress fiber formation.
G6PD	9606.ENSP00000377192	0.7828623334679048	0.7082322357019065	rgb(181,239,117)	Glucose-6-phosphate 1-dehydrogenase; Cytosolic glucose-6-phosphate dehydrogenase that catalyzes the first and rate-limiting step of the oxidative branch within the pentose phosphate pathway/shunt, an alternative route to glycolysis for the dissimilation of carbohydrates and a major source of reducing power and metabolic intermediates for fatty acid and nucleic acid biosynthetic processes.
GABARAPL2	9606.ENSP00000037243	0.7487081146548245	0.42435008665511265	rgb(180,239,117)	Gamma-aminobutyric acid receptor-associated protein-like 2; Ubiquitin-like modifier involved in intra-Golgi traffic. Modulates intra-Golgi transport through coupling between NSF activity and SNAREs activation. It first stimulates the ATPase activity of NSF which in turn stimulates the association with GOSR1 (By similarity). Involved in autophagy. Plays a role in mitophagy which contributes to regulate mitochondrial quantity and quality by eliminating the mitochondria to a basal level to fulfill cellular energy requirements and preventing excess ROS production. Whereas LC3s are involved [...] 
GALK1	9606.ENSP00000225614	0.5641299959628584	0.4844020797227036	rgb(179,239,117)	Galactokinase; Major enzyme for galactose metabolism; Belongs to the GHMP kinase family. GalK subfamily.
GAMT	9606.ENSP00000403536	0.8885950746871215	0.6516897746967072	rgb(178,239,117)	Guanidinoacetate N-methyltransferase; Converts guanidinoacetate to creatine, using S- adenosylmethionine as the methyl donor. Important in nervous system development.
GAP43	9606.ENSP00000377372	0.1063181267662495	0.839254766031196	rgb(177,239,117)	Neuromodulin; This protein is associated with nerve growth. It is a major component of the motile 'growth cones' that form the tips of elongating axons. Plays a role in axonal and dendritic filopodia induction.
GAPDH	9606.ENSP00000380070	0.25383528461849014	0.4898613518197574	rgb(176,239,117)	Glyceraldehyde-3-phosphate dehydrogenase; Has both glyceraldehyde-3-phosphate dehydrogenase and nitrosylase activities, thereby playing a role in glycolysis and nuclear functions, respectively. Participates in nuclear events including transcription, RNA transport, DNA replication and apoptosis. Nuclear functions are probably due to the nitrosylase activity that mediates cysteine S-nitrosylation of nuclear target proteins such as SIRT1, HDAC2 and PRKDC. Modulates the organization and assembly of the cytoskeleton. Facilitates the CHP1-dependent microtubule and membrane associations throu [...] 
GATM	9606.ENSP00000379895	0.8399071457408156	0.6481802426343155	rgb(175,239,117)	Glycine amidinotransferase, mitochondrial; Catalyzes the biosynthesis of guanidinoacetate, the immediate precursor of creatine. Creatine plays a vital role in energy metabolism in muscle tissues. May play a role in embryonic and central nervous system development. May be involved in the response to heart failure by elevating local creatine synthesis; Belongs to the amidinotransferase family.
GBP1	9606.ENSP00000359504	0.23857488897860318	0.4691941074523397	rgb(174,239,117)	Guanylate-binding protein 1; Hydrolyzes GTP to GMP in 2 consecutive cleavage reactions. Exhibits antiviral activity against influenza virus. Promotes oxidative killing and delivers antimicrobial peptides to autophagolysosomes, providing broad host protection against different pathogen classes.
GBP2	9606.ENSP00000359497	0.27999596285829637	0.46256499133448875	rgb(173,239,117)	Guanylate-binding protein 2; Hydrolyzes GTP to GMP in 2 consecutive cleavage reactions, but the major reaction product is GDP. Exhibits antiviral activity against influenza virus. Promotes oxidative killing and delivers antimicrobial peptides to autophagolysosomes, providing broad host protection against different pathogen classes (By similarity); Belongs to the TRAFAC class dynamin-like GTPase superfamily. GB1/RHD3-type GTPase family. GB1 subfamily.
GCSH	9606.ENSP00000319531	0.43696003229713365	0.13500866551126517	rgb(172,239,117)	Glycine cleavage system H protein, mitochondrial; The glycine cleavage system catalyzes the degradation of glycine. The H protein (GCSH) shuttles the methylamine group of glycine from the P protein (GLDC) to the T protein (GCST). Belongs to the GcvH family.
GFAP	9606.ENSP00000253408	0.6353451756156642	0.36429809358752163	rgb(171,239,117)	Glial fibrillary acidic protein; GFAP, a class-III intermediate filament, is a cell-specific marker that, during the development of the central nervous system, distinguishes astrocytes from other glial cells.
GGT5	9606.ENSP00000381340	0.5561364553895842	0.8443240901213173	rgb(170,239,117)	Glutathione hydrolase 5 heavy chain; Cleaves the gamma-glutamyl peptide bond of glutathione conjugates, but maybe not glutathione itself. Converts leukotriene C4 (LTC4) to leukotriene D4 (LTD4).
